# p31mv_majority: settled base states, one per line.
# base_state<TAB>seconds<TAB>base_mask<TAB>break -- every one RESULT UNSAT (no witness).
# host p31_minus1v.bits, base {0 1 2 3 12}, base_states 8031.
# This file IS the record: done/ is resumption state and untracked.
# Written by sweep_snapshot.sh; rebuild done/ with sweep_rehydrate.sh p31mv_majority.
596	164.769	947	0 2
597	223.300	947	0 2
598	135.479	947	
599	292.935	947	0 2
600	41.902	947	0 2
601	51.422	947	0 2
602	41.608	947	0 2
603	96.579	947	0 2
604	151.171	947	0 2
605	104.062	947	0 2
606	193.822	947	0 2
607	78.064	947	0 2
608	158.919	947	0 2
609	88.801	947	0 2
610	143.372	947	0 2
611	255.145	947	0 2
612	302.205	947	0 2
613	28.831	947	0 2
614	129.094	947	0 2
615	185.512	947	0 2
616	98.705	947	0 2
617	93.990	947	0 2
618	160.913	947	0 2
619	185.572	947	0 2
620	229.117	947	
621	77.698	947	0 2
622	209.556	947	0 2
623	138.028	947	0 2
624	60.456	947	0 2
625	58.210	947	0 2
626	173.732	947	0 2
627	98.885	947	0 2
628	104.276	947	0 2
629	100.837	947	0 2
630	49.700	947	0 2
631	93.012	947	0 2
632	183.741	947	0 2
633	103.782	947	0 2
634	225.134	947	0 2
635	178.963	947	0 2
636	101.127	947	0 2
637	149.937	947	0 2
638	62.225	947	0 2
639	290.313	947	0 2
640	180.099	947	0 2
641	172.361	947	
642	89.564	947	0 2
643	171.823	947	0 2
644	181.597	947	0 2
645	191.828	947	0 2
646	164.009	947	0 2
647	113.149	947	0 2
648	170.489	947	0 2
649	80.170	947	0 2
650	232.812	947	0 2
651	160.148	947	0 2
652	210.630	947	0 2
653	247.886	947	0 2
654	131.150	947	
655	136.719	947	
656	231.933	947	0 2
657	353.811	947	0 2
658	273.001	947	0 2
659	131.591	947	0 2
660	139.146	947	0 2
661	52.522	947	0 2
662	63.720	947	0 2
663	123.308	947	
664	151.857	947	0 2
665	20.809	947	0 2
666	69.270	947	0 2
667	121.198	947	0 2
668	31.180	947	0 2
669	113.581	947	0 2
670	224.736	947	0 2
671	75.008	947	0 2
672	139.126	947	0 2
673	106.425	947	0 2
674	39.567	947	0 2
675	58.554	947	0 2
676	195.539	947	0 2
677	126.534	947	0 2
678	246.846	947	0 2
679	172.168	947	0 2
680	153.026	947	0 2
681	107.611	947	0 2
682	86.432	947	0 2
683	118.776	947	0 2
684	72.990	947	0 2
685	217.895	947	
686	161.724	947	0 2
687	86.881	947	0 2
688	96.585	947	0 2
689	158.976	947	0 2
690	119.878	947	0 2
691	181.841	947	0 2
692	208.320	947	0 2
693	172.642	947	0 2
694	116.088	947	0 2
695	232.502	947	0 2
696	116.903	947	0 2
697	199.378	947	0 2
698	203.401	947	0 2
699	102.365	947	0 2
700	136.693	947	0 2
701	205.219	947	0 2
702	260.943	947	0 2
703	170.624	947	0 2
704	163.400	947	0 2
705	276.361	947	0 2
706	254.905	947	0 2
707	82.491	947	0 2
708	70.222	947	0 2
709	113.436	947	0 2
710	201.314	947	0 2
711	151.073	947	0 2
712	92.879	947	0 2
713	70.655	947	0 2
714	72.753	947	0 2
715	122.043	947	0 2
716	33.133	947	0 2
717	62.535	947	0 2
718	21.813	947	0 2
719	81.647	947	0 2
720	87.620	947	0 2
721	79.485	947	
722	93.358	947	0 2
723	22.147	947	0 2
724	21.029	947	0 2
725	72.949	947	0 2
726	69.600	947	0 2
727	72.662	947	0 2
728	151.783	947	0 2
729	50.153	947	0 2
730	92.135	947	0 2
731	42.111	947	0 2
732	68.589	947	0 2
733	76.786	947	0 2
